0,1961171231,Fri May 29 09:05:32 PDT 2009,NO_QUERY,ItSMeKeNyaDoLL,@CashCapone now cash u kno I'm not a hater.....jus upset I don't have my update yet 
0,1693670762,Sun May 03 23:20:44 PDT 2009,NO_QUERY,cfmcnally,@kbonatsakis me too  I feel your insomnia pain
0,2003499877,Tue Jun 02 06:38:47 PDT 2009,NO_QUERY,shiningcher,@kai85 sad... wanna take a jog outside but its about to pouuurrrrrr  lol I guess I can wait until about 11am... how are you today?
0,2229886273,Thu Jun 18 16:20:41 PDT 2009,NO_QUERY,Weegie247,@joehjolteon Awwww man :\ hope your ok...  you sure you dont want me to phone you? I'm tempted to :\ xx
4,1680202905,Sat May 02 11:08:17 PDT 2009,NO_QUERY,crazyforu2,"i love the way you laugh, god you're such a nerd. you make me wanna kiss you "
0,2263811600,Sun Jun 21 01:52:59 PDT 2009,NO_QUERY,_A_L_E_X_21_,Bored shitless... Smithton is too cold atm 
0,1835488475,Mon May 18 06:06:24 PDT 2009,NO_QUERY,M_2_M,I just realized that I haven't even watched 4 seconds of the #Cannes festival for being too busy  I love the Cannes festival! fuck it.
0,1971477327,Sat May 30 07:12:15 PDT 2009,NO_QUERY,TynzBoomPow,@sherylpz Everyone say it's fake :\ SUCKS MANZ. Omg.  Allison's also. 
0,2306284422,Tue Jun 23 22:05:02 PDT 2009,NO_QUERY,leeleeisthe1,good nite tweets...the wine isn't working 
0,2296863493,Tue Jun 23 09:42:42 PDT 2009,NO_QUERY,Plutodrive79,So glad to hear Ellah's emergency surgery went well this morning! I hate it when things happen to little kids like that!! 
0,1554128014,Sat Apr 18 16:08:42 PDT 2009,NO_QUERY,Svajen,Walking home. Its freezing cold outside. 
4,1793853133,Thu May 14 04:12:19 PDT 2009,NO_QUERY,Chaterinadheva,@tayIorswift13 heey taylor... i love your song   
0,1752891597,Sat May 09 23:20:46 PDT 2009,NO_QUERY,braveman91,watching shawshank and downing some god awful booze to cure the sadness 
4,1793682380,Thu May 14 03:37:15 PDT 2009,NO_QUERY,Beler,@igzzie looking for a place that has good tortillas. When finished let me know how they were and the location pls 
0,2202724609,Tue Jun 16 22:17:58 PDT 2009,NO_QUERY,djash,@TUAW http://bit.ly/187Lcn is not worth it..sorry for the spam 
0,1824121894,Sun May 17 00:07:22 PDT 2009,NO_QUERY,ryanlmao,trying to find a new twitter bg.. no success 
0,2060323881,Sat Jun 06 18:41:26 PDT 2009,NO_QUERY,MissShannon,Is FUMING!!! My 3 week old IPOD is GONE! I haven't seen it since Tap 6 on Thursday. Teachers...please keep an eye out! 
4,1793986934,Thu May 14 04:37:27 PDT 2009,NO_QUERY,AuthorSaoirse_R,@zoebakes Good morning!  Everything you make sounds so fabulous and looks SO great on your website http://www.zoebakes.com --Henri's cake!
0,2190510613,Tue Jun 16 02:56:26 PDT 2009,NO_QUERY,rodneyquarcoo,"tweople! what's good? i'm up, a bit of a dull ache reverbin thru my brain, took 2 TylenolPM @ about 0430, was up 4 ages tho!  anotha day!"
0,2175482240,Mon Jun 15 01:06:34 PDT 2009,NO_QUERY,kimnrowdy,I don't think I can sleep again tonight. 
0,1834999957,Mon May 18 04:51:16 PDT 2009,NO_QUERY,dollhouse,@annaloren Life is erupting. i'm not hurt badly but I think my soul wants to get away from my body 
4,1759931609,Sun May 10 20:16:39 PDT 2009,NO_QUERY,xoxo001,HaPpY mOtHeRz DaY!!! 
0,1824831537,Sun May 17 03:07:49 PDT 2009,NO_QUERY,keighleydouglas,Its raining 
4,1694255347,Mon May 04 01:47:11 PDT 2009,NO_QUERY,ayeshun_baby,@Lilith_92 yeah im okayy lots been happening while you not been here !! anyone special at the moment ? xx 
0,2194804861,Tue Jun 16 10:17:03 PDT 2009,NO_QUERY,jerrybruno,"Oh no, as a singer I have relied on Zicam Cold Remedy a lot! It has worked really well for me "
0,2059766193,Sat Jun 06 17:35:38 PDT 2009,NO_QUERY,trainwreck94,tired as. chris's phone had to go off at 9 30 this mornin only got an hour sleep 
0,1835324950,Mon May 18 05:43:31 PDT 2009,NO_QUERY,arcadiy,"Sleeping FAIL. When you have to get up at 6 a.m. anyway, it is a bloody shame to sleep fitfully and wake up at 5:30. "
0,2063774876,Sun Jun 07 04:01:29 PDT 2009,NO_QUERY,rebeckyroberts,@RichardMadeley Hey I just did that! But she keeps coming back 
0,1755503159,Sun May 10 09:18:20 PDT 2009,NO_QUERY,BonesCrazy24,OMG! After everything I did on my video.Youtube won't accept it  Kinda upset I'm off to watch other people's vids to make feel better. LOL
0,2050676149,Fri Jun 05 19:05:49 PDT 2009,NO_QUERY,Jarmins,Have a cold  in south carolina driving around trying to find something to do...
4,1793051922,Thu May 14 01:11:21 PDT 2009,NO_QUERY,JoshKardashian,Fabulous. Just got woken up by Mr. Postman and he had all my parcels and more!! Just waiting on the MAC driver now  http://myloc.me/QQR
0,2228533343,Thu Jun 18 14:33:34 PDT 2009,NO_QUERY,_nAYbAY_,wants to get off twitter....but is too lazy to find anything else to do... 
0,1686404701,Sun May 03 05:17:00 PDT 2009,NO_QUERY,unforgiven91,yes im back and no we didnt go to mexico so no swine flu  (so dont ask me if im sick)
0,2323478373,Thu Jun 25 00:44:18 PDT 2009,NO_QUERY,heyzullxx,so I oficially don't like my phone  it turns off out of no where
0,2323049564,Wed Jun 24 23:48:21 PDT 2009,NO_QUERY,salameander,"feeling so bad for Brandon.  Still purging, can't take his usual milk to fill up his tummy. Perpetually hungry now and losing weight "
0,1996923678,Mon Jun 01 15:56:15 PDT 2009,NO_QUERY,Anonymousboy03,Slightly sad 
0,2182969190,Mon Jun 15 13:52:28 PDT 2009,NO_QUERY,Gilly2468,"@adacosta Thank you very much, I am looking at getting a 2:1 ir 1st Degree for the year, they don't give me the exact marks "
0,1997434314,Mon Jun 01 16:50:37 PDT 2009,NO_QUERY,CoolCauliflower,@janejane6105 You might have some stolen sunshine in B.C. but its pissing down here in Ottawa 
0,1881319924,Fri May 22 04:18:41 PDT 2009,NO_QUERY,msempoweru,I may have to stop watching Morning Joe- he's showing his skirt today. Disagreeing with Joe (while on his show) seems like a moral sin 
0,1975476112,Sat May 30 15:14:17 PDT 2009,NO_QUERY,banhart,"going to see up tonight hopefully! knowing my luck, like the rest of my plans, it will fall through though "
0,2246455170,Fri Jun 19 17:37:15 PDT 2009,NO_QUERY,arvinantonio,I just found out that my dad is paying my little sister more than he offered me for a crappy job. fmylife. 
0,2295265140,Tue Jun 23 07:42:08 PDT 2009,NO_QUERY,chewmz,@unicornchips hehe konichihua how r u not too gd i guess? 
0,1684929391,Sat May 02 22:29:26 PDT 2009,NO_QUERY,Frotila,"im sick, cause i got soaked in the rain while riding my bike yester day ughhh, and its a shit day  u?"
4,1677150193,Sat May 02 00:40:43 PDT 2009,NO_QUERY,minette95,Next: The Best Day 
0,1991870321,Mon Jun 01 07:48:31 PDT 2009,NO_QUERY,grimmx,"@Artemyss I wanted to be there! shiva burnt my asshole out of spite!  p.s. i hate u, I was suppose to be NINJAd tomorrow "
0,1971303164,Sat May 30 06:46:22 PDT 2009,NO_QUERY,rickybuchanan,I'm going to try to sleep now. Soooooo drained all the time lately... 
0,2298077695,Tue Jun 23 11:13:43 PDT 2009,NO_QUERY,niisna,makes me wanna cry but i can't 
4,1688007637,Sun May 03 10:07:13 PDT 2009,NO_QUERY,Bleubug,@jennyortuoste Sounded like a good race! The fight seemed kinda quick. But the one I was rooting for won. 
0,2190791809,Tue Jun 16 03:44:23 PDT 2009,NO_QUERY,Botiful,feeling sorry for myself 
0,2199455751,Tue Jun 16 17:31:35 PDT 2009,NO_QUERY,LoveMyBug23,@Soulful1j What's goin on?  
0,2247400350,Fri Jun 19 19:02:27 PDT 2009,NO_QUERY,Liya2,Just dropped my phone on the street for the very first time! It's all scratched Up. My poor baby!!! 
4,1833618201,Sun May 17 23:52:44 PDT 2009,NO_QUERY,BabyGrl4u1,@ijustine @otherijustine  Finally a vid.. I had a feeling you were gonna load a vid due to the earthquake..  goodnite!
0,1759156642,Sun May 10 18:35:15 PDT 2009,NO_QUERY,hoongchai,Is on mc today.. Weather really getting to me. 
0,1997401847,Mon Jun 01 16:47:11 PDT 2009,NO_QUERY,LeeannJKPark,off to work 
0,2234320292,Thu Jun 18 22:50:04 PDT 2009,NO_QUERY,littlekatydid,just received bad news about a sick friend. 
0,2174501965,Sun Jun 14 22:41:15 PDT 2009,NO_QUERY,gypsyamanda,I wanna go back 2 febuary  that's when I really loved my life and I would of change things and said YES and been even more happy YOY  WHY!
0,1989860395,Mon Jun 01 03:03:51 PDT 2009,NO_QUERY,hellocuppycake,@nihaoheatherXX i didn't know the movie  
0,2295407690,Tue Jun 23 07:53:18 PDT 2009,NO_QUERY,rachell_xo,OK  NOW twitters being silly   why are you being so silly twitter     why? 
0,1968302473,Fri May 29 21:09:45 PDT 2009,NO_QUERY,ale_macabroso,@nanavette but now your blind!!! here have both eyes I don't want u going blind my friend coz if u do u can't tweet 
0,1469089480,Tue Apr 07 05:09:33 PDT 2009,NO_QUERY,SouthMainMuse,Carpool and Cold. Again   Where's spring?
0,2235285043,Fri Jun 19 00:51:17 PDT 2009,NO_QUERY,silverpuck,"I think im going to fast tomorrow. I have to. Sorry shabam, I cant pig out with you. Only water for me  "
0,2218532596,Wed Jun 17 22:39:23 PDT 2009,NO_QUERY,ComKey,Back to reading analog books...  
0,2323628607,Thu Jun 25 01:05:35 PDT 2009,NO_QUERY,damaraaa,@imhotshyt I LOVED DEVON SAWA. He got ugly though 
0,2178924862,Mon Jun 15 08:24:00 PDT 2009,NO_QUERY,mishuesos,finally done with a 13hour shift at work 
4,1833783774,Mon May 18 00:26:50 PDT 2009,NO_QUERY,Lesley_M,One of my favorite songs now...  by Ashley Chambliss ? http://blip.fm/~6ilur
4,1752870303,Sat May 09 23:16:23 PDT 2009,NO_QUERY,hellokimmy,"@linnraz home for 4 months  or less. depending on how fast i get bored, hahs."
0,2213402066,Wed Jun 17 15:19:34 PDT 2009,NO_QUERY,jamiedelaine,"@melissajill I miss you too, roomie!  Good thing flights are cheap so I can come stay often. ;)"
4,1685386876,Sun May 03 00:10:09 PDT 2009,NO_QUERY,redhead27,@BrooklynBoy85 you need a quote of the day everyday!  xoxoxo
0,1468860588,Tue Apr 07 04:06:42 PDT 2009,NO_QUERY,bmet4l,"can't wake up, so exhausted "
4,1835340734,Mon May 18 05:45:52 PDT 2009,NO_QUERY,mpmd,@NatalieTM BACK OFF!! : I remember my first humbling lesson.  (my boy is nearly 10)
0,1976249500,Sat May 30 16:54:57 PDT 2009,NO_QUERY,theboomtube,@deidrefunk you hate me even more now then??? Stupid new layout making me be hatted 
4,1957286783,Fri May 29 00:03:12 PDT 2009,NO_QUERY,primatage,"@makalita that's one of my favorite songs, i'm really diggin this take "
0,1997479704,Mon Jun 01 16:55:28 PDT 2009,NO_QUERY,EmLovs,Stupid storm knocks out the tv... Fun. 
0,1553392607,Sat Apr 18 14:08:41 PDT 2009,NO_QUERY,stephengradwick,can't believe it is fourteen years today since I moved to Liverpool... 
0,2006861301,Tue Jun 02 11:47:34 PDT 2009,NO_QUERY,ronda21080,"@thereasonwhy yup, that covers it all...and we are seeing kristin NOWHERE!! "
0,2295529254,Tue Jun 23 08:02:39 PDT 2009,NO_QUERY,trannyjesse,Richard killed a bird today.  that can't be a good sign. He sat on it. Lol
0,2045550226,Fri Jun 05 10:53:28 PDT 2009,NO_QUERY,detoo,@SB_Ldy mmh... the pic is gone 
4,1792818325,Thu May 14 00:20:58 PDT 2009,NO_QUERY,HeartPanda,Accommodation opportunities galore  Very thrilling.
0,2209090082,Wed Jun 17 09:59:53 PDT 2009,NO_QUERY,larsw,"@cibrax Well, it doesn't work at all "
0,2175814244,Mon Jun 15 02:04:32 PDT 2009,NO_QUERY,simonlittle,My car has been taken away to the garage. Wheel barings this time... This is bound to be another expensive affair 
0,1972031483,Sat May 30 08:25:01 PDT 2009,NO_QUERY,chyeahitsalicia,I fon't wanna go to class guys   
0,2202493063,Tue Jun 16 21:53:30 PDT 2009,NO_QUERY,KimStar12,@cheungkyy I misss you too 
0,1973048884,Sat May 30 10:22:55 PDT 2009,NO_QUERY,EvilElf,@CaityWrites cause they are all taken. 
0,2255109303,Sat Jun 20 10:46:22 PDT 2009,NO_QUERY,docmurdock,Anyone heard from @medlmobile ? they seem to be awfully quiet  and I just got a HOT!!! App idea for the iPhone. TOTALLY HOT!!
0,2201149198,Tue Jun 16 19:52:31 PDT 2009,NO_QUERY,theelittlebutty,Meeting with my MBA group to discuss Economics 
0,1960200942,Fri May 29 07:35:08 PDT 2009,NO_QUERY,lejlaxo,Feeling down again. Today is way too stressful. 
0,2261843106,Sat Jun 20 21:26:35 PDT 2009,NO_QUERY,ChandamanXL,"Crowded, hot clubs + Chandler = "
0,2193545220,Tue Jun 16 08:36:11 PDT 2009,NO_QUERY,Shabs330,I don't want to go to my dentist appointment today 
4,1824620100,Sun May 17 02:10:52 PDT 2009,NO_QUERY,mattbeetar,@AnnelieSch26 Cool thanks  About to start on my work again...ugh. Your side?
0,2012528381,Tue Jun 02 20:48:54 PDT 2009,NO_QUERY,LisaLisaSAV,So much 4 a happy Tuesday   Good friend got some bad news and my kid's car was repossessed!  Bummer!
0,2060706180,Sat Jun 06 19:25:13 PDT 2009,NO_QUERY,Wordwok,Lost in scrabble again. 
0,2014325798,Wed Jun 03 01:09:34 PDT 2009,NO_QUERY,tregreer,got to work and found my little coffee maker all moulded up 
0,2246971669,Fri Jun 19 18:23:54 PDT 2009,NO_QUERY,mearsgang,"@Delmar_Reno hey guys! love the album! but, I want a hard copy...where can I get it? halfofnothing's store is unavailable  help me out!"
4,1957551718,Fri May 29 00:51:34 PDT 2009,NO_QUERY,abby8292,okay.. i'm done.. gdnite world  i loooooove you!! thank you God! Amen 
0,1991664430,Mon Jun 01 07:26:48 PDT 2009,NO_QUERY,lilymeister,Someoneeee loan me 60$ to fix my tireeee. 
0,2297938593,Tue Jun 23 11:03:32 PDT 2009,NO_QUERY,nikkijfan2537,The concert was amazing. But i lost my voice 
4,1834691252,Mon May 18 03:52:48 PDT 2009,NO_QUERY,davidrisley,@mikecj Thanks. She will. I think it is just typical rite of passage of being a kid. Gotta build up that immune system. 
0,2296675258,Tue Jun 23 09:28:43 PDT 2009,NO_QUERY,rebeccagraber,just twisted her ankle and scraped her shins up supabad 
0,2223029062,Thu Jun 18 07:45:29 PDT 2009,NO_QUERY,terrbear113, in pain.....argh
0,1835368224,Mon May 18 05:49:51 PDT 2009,NO_QUERY,lissymarie,Ugh! I was on the way to work and then had to turn around because I left my laptop at home! 
0,1822926544,Sat May 16 20:42:28 PDT 2009,NO_QUERY,ashMula,@chasssss yes! ugh @atlaf1 is abusive 
0,1881102730,Fri May 22 03:36:33 PDT 2009,NO_QUERY,jomba_juice,gunna be really busy today. ily bunny. i sowwy  hes a moron if he dnt like u
0,1976403109,Sat May 30 17:15:08 PDT 2009,NO_QUERY,superfluousAmy,mmmm rain smell.... thunder.... but no BBQ 
0,2231854897,Thu Jun 18 19:07:08 PDT 2009,NO_QUERY,flannelore,@paulandstorm why couldn't you have a 5 hour layover about a month from now?  txting Shatner now
4,1827423769,Sun May 17 10:40:50 PDT 2009,NO_QUERY,jblove101692,@officialjman  you're awesomee. in case you have never been told that before. lol.
0,1984464711,Sun May 31 15:09:34 PDT 2009,NO_QUERY,LadyT_LuvzSongz,Wonders what is the point in tweeting celebs when they dont even tweet back....heartbroken fan! 
4,1883579354,Fri May 22 08:46:36 PDT 2009,NO_QUERY,kkwilldestroy,@Nathan_Locke I KNOW WHO YOURE TAKING. 
4,1755313486,Sun May 10 08:49:07 PDT 2009,NO_QUERY,MrsRedBaltimore,HAPPY MOTHER'S DAY to all my twitter MOM's and MOMDAD'S...Have a blessed and wonderful day...you deserve it... 
4,1881428129,Fri May 22 04:38:07 PDT 2009,NO_QUERY,huihuis,is gonna accompany dad to bedok soon 
0,2246870383,Fri Jun 19 18:14:50 PDT 2009,NO_QUERY,heyrai,"@LexLamont can't even attempt that, fam... I'm scared to even eat dinner right now "
0,1880454313,Fri May 22 01:18:02 PDT 2009,NO_QUERY,tinknevertalks,Everyone else liked it. Kinda bummed now. 
0,1751174537,Sat May 09 18:50:27 PDT 2009,NO_QUERY,jusasweet69,customizing my laptop after reinstalling Leopard i Wish i never lost all my shit  
0,1985229911,Sun May 31 16:41:36 PDT 2009,NO_QUERY,int3ncities,"nevermind what i said before, im totally burnt "
